"TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num"
31,381.02,381.03,4,"The bird was told by the boat.","nonsense",3.89426401222,1,"8960_c_second","1","passive_ns",1,1,10
0,0,0.05,1,"A woman bought a pizza.","sense",2.6397906988,1,"8960_c_second","2","active_s",1,1,10
1,10.16,10.18,2,"The pillow jumped at a bear.","nonsense",2.38092289772,1,"8960_c_second","2","active_ns",1,1,10
2,25.97,25.98,3,"Tea was stirred by the aunt.","nonsense",3.35949176932,0,"8960_c_second","2","passive_s",1,0,10
3,40.97,40.99,3,"A gift was opened by a boy.","sense",2.26717433891,1,"8960_c_second","2","passive_s",1,1,10
4,53.69,53.71,2,"A game owned the doctor.","sense",3.84204460235,0,"8960_c_second","2","active_ns",1,0,10
5,64.57,64.59,3,"A pig was scared by a fox.","nonsense",3.04715243364,0,"8960_c_second","2","passive_s",1,0,10
6,75.24,75.26,4,"The dog was raised by a spoon.","nonsense",3.453516894,1,"8960_c_second","2","passive_ns",1,1,10
7,86.91,86.93,1,"The cattle listened to the bell.","nonsense",3.70495492114,0,"8960_c_second","2","active_s",1,0,10
8,103.03,103.04,2,"A shirt chopped at the tray.","nonsense",4.96621475856,1,"8960_c_second","2","active_ns",1,1,10
9,118.89,118.92,4,"A song was picked by a cat.","nonsense",3.46857320998,1,"8960_c_second","2","passive_ns",1,1,10
10,128.92,128.94,1,"The baby rolled in the crib.","sense",5.16663690121,1,"8960_c_second","2","active_s",1,1,10
11,141.14,141.16,3,"The grass was moved by wind.","sense",3.49132639877,1,"8960_c_second","2","passive_s",1,1,10
12,151.22,151.24,3,"A wall was marked with paint.","nonsense",4.09832715503,0,"8960_c_second","2","passive_s",1,0,10
13,161.68,161.7,4,"A test was cooked by a bat.","nonsense",3.95345683627,1,"8960_c_second","2","passive_ns",1,1,10
14,172.84,172.85,2,"The broom grabbed the queen.","nonsense",3.56371216857,1,"8960_c_second","2","active_ns",1,1,10
15,183.02,183.03,3,"The shot was given by a nurse.","sense",7.22255894943,1,"8960_c_second","2","passive_s",1,1,10
16,195.2,195.22,4,"The mirror was read by a car.","nonsense",2.58022290902,1,"8960_c_second","2","passive_ns",1,1,10
17,212.76,212.79,2,"A plate stained a kitten.","nonsense",3.34667774047,1,"8960_c_second","2","active_ns",1,1,10
18,223.41,223.43,1,"The lion roared at the meat.","nonsense",6.43338767505,0,"8960_c_second","2","active_s",1,0,10
19,237.03,237.06,4,"Mud was dressed by air.","nonsense",3.57711610662,1,"8960_c_second","2","passive_ns",1,1,10
20,248.04,248.06,1,"The father played the movie.","nonsense",2.71381699302,2,"8960_c_second","2","active_s",1,0,10
20,248.04,248.06,1,"The father played the movie.","sense",4.68142532809,2,"8960_c_second","2","active_s",0,0,10
21,258.46,258.47,3,"A hand was licked by a puppy.","sense",4.65051416533,1,"8960_c_second","2","passive_s",1,1,10
22,274.9,274.92,1,"The worker built the barn.","sense",3.20961729789,1,"8960_c_second","2","active_s",1,1,10
23,289.51,289.51,4,"The hill was addressed by soap.","nonsense",4.60720187064,1,"8960_c_second","2","passive_ns",1,1,10
24,303.52,303.54,2,"A ring prepared for a potato.","nonsense",4.11752943027,1,"8960_c_second","2","active_ns",1,1,10
25,319.75,319.77,1,"The chicken ate some seed.","sense",3.38109319301,1,"8960_c_second","2","active_s",1,1,10
26,329.89,329.9,1,"The sheep escaped from the wolf.","nonsense",6.69869153162,0,"8960_c_second","2","active_s",1,0,10
27,343.4,343.43,4,"Dirt was borrowed by the chalk.","nonsense",4.76661603905,1,"8960_c_second","2","passive_ns",1,1,10
28,353.98,353.99,2,"The table climbed on a brother.","nonsense",4.06594418266,1,"8960_c_second","2","active_ns",1,1,10
29,370.82,370.84,3,"A worm was dropped by the bird.","sense",4.42350304121,1,"8960_c_second","2","passive_s",1,1,10
30,382.44,382.46,4,"The phone was boiled by a rat.","nonsense",5.3403847172,1,"8960_c_second","2","passive_ns",1,1,10
31,392.48,392.51,2,"The actress chased the sugar.","nonsense",5.06168087375,1,"8960_c_second","2","active_ns",1,1,10
0,0,0.04,2,"The money counted the singer.","nonsense",3.79253529775,1,"8960_c_second","3","active_ns",1,1,10
1,10.72,10.75,3,"Clay was rolled by the artist.","nonsense",3.38935192173,0,"8960_c_second","3","passive_s",1,0,10
2,21.39,21.42,4,"The mat was raced by a fox.","nonsense",3.36308772617,1,"8960_c_second","3","passive_ns",1,1,10
3,38.56,38.57,1,"The aunt walked on the boat.","sense",4.9874313386,1,"8960_c_second","3","active_s",1,1,10
4,54.45,54.47,4,"A ball was prepared by glass.","nonsense",4.0819333691,1,"8960_c_second","3","passive_ns",1,1,10
5,64.83,64.85,1,"A driver honked at the walker.","sense",5.52482241481,1,"8960_c_second","3","active_s",1,1,10
6,80.32,80.34,4,"Iron was chased by the bee.","nonsense",3.7954251811,1,"8960_c_second","3","passive_ns",1,1,10
7,90.96,90.97,2,"The rabbit bought the worker.","nonsense",2.60392319248,1,"8960_c_second","3","active_ns",1,1,10
8,106.1,106.12,2,"A candle sold the question.","nonsense",5.74631612969,1,"8960_c_second","3","active_ns",1,1,10
9,116.71,116.74,1,"A mom addressed the letter.","sense",5.09118779184,1,"8960_c_second","3","active_s",1,1,10
10,131.58,131.6,1,"A family baked some bread.","sense",3.18913761044,1,"8960_c_second","3","active_s",1,1,10
11,143.41,143.41,4,"The woman was pulled by a nut.","nonsense",3.23461593474,1,"8960_c_second","3","passive_ns",1,1,10
12,154.13,154.16,4,"Sugar was moved by the sock.","nonsense",2.89351012961,1,"8960_c_second","3","passive_ns",1,1,10
13,164.48,164.51,3,"The ring was owned by a dancer.","nonsense",4.60137587528,2,"8960_c_second","3","passive_s",1,0,10
13,164.48,164.51,3,"The ring was owned by a dancer.","sense",7.64127475702,2,"8960_c_second","3","passive_s",0,0,10
14,182.42,182.43,1,"The child peeled the banana.","sense",3.53732430149,1,"8960_c_second","3","active_s",1,1,10
15,193.7,193.71,2,"The fork called to a sister.","nonsense",4.18880255151,1,"8960_c_second","3","active_ns",1,1,10
16,206.11,206.12,4,"A card was scared by a baby.","nonsense",3.8485031795,1,"8960_c_second","3","passive_ns",1,1,10
17,223.68,223.7,3,"A fence was jumped by a horse.","sense",4.28614270508,1,"8960_c_second","3","passive_s",1,1,10
18,234.74,234.75,3,"Pie was made by a cousin.","sense",4.86845815201,1,"8960_c_second","3","passive_s",1,1,10
19,250.08,250.1,2,"The store cooked on the grass.","nonsense",2.40278391306,1,"8960_c_second","3","active_ns",1,1,10
20,260.45,260.48,3,"The spoon was waved by a cook.","sense",3.37327027798,1,"8960_c_second","3","passive_s",1,1,10
21,270.85,270.88,1,"A tree was planted in dirt.","nonsense",2.93535930725,2,"8960_c_second","3","active_s",1,0,10
21,270.85,270.88,1,"A tree was planted in dirt.","sense",5.38294233904,2,"8960_c_second","3","active_s",0,0,10
22,280.9,280.93,3,"A joke was told by the queen.","sense",2.80830796026,1,"8960_c_second","3","passive_s",1,1,10
23,293.63,293.65,2,"The soup hired a cowboy.","sense",5.18239771022,0,"8960_c_second","3","active_ns",1,0,10
24,304.11,304.13,4,"The mouse was graded by a flag.","nonsense",4.27710994279,1,"8960_c_second","3","passive_ns",1,1,10
25,314.89,314.91,1,"The bear tasted the apple.","nonsense",4.0868905029,0,"8960_c_second","3","active_s",1,0,10
26,325.02,325.04,3,"Meat was eaten by a lion.","sense",4.50771504818,1,"8960_c_second","3","passive_s",1,1,10
27,339.56,339.58,2,"The puppy scored a dress.","nonsense",4.28417265334,1,"8960_c_second","3","active_ns",1,1,10
28,350.98,351,1,"A nurse helped a student.","sense",2.21048220829,1,"8960_c_second","3","active_s",1,1,10
29,368.12,368.15,4,"A wolf was found by a fan.","nonsense",3.52272474039,1,"8960_c_second","3","passive_ns",1,1,10
30,380.08,380.1,3,"The book was read by a friend.","sense",5.06626304181,1,"8960_c_second","3","passive_s",1,1,10
30,380.08,380.1,3,"The book was read by a friend.","sense",5.7057763687,1,"8960_c_second","3","passive_s",0,0,10
31,395.78,395.78,2,"A chicken shopped at a movie.","nonsense",3.79355272318,1,"8960_c_second","3","active_ns",1,1,10
0,0,0.04,1,"A cousin wanted a pillow.","nonsense",3.20788273569,0,"8961_c_second","1","active_s",1,0,10
1,10.16,10.19,2,"The woman scared the paper.","nonsense",3.50831088412,1,"8961_c_second","1","active_ns",1,1,10
2,25.97,26,3,"A home was entered by the men.",NA,NA,4,"8961_c_second","1","passive_s",1,0,10
3,40.97,40.98,3,"The plum was tasted by a bear.","sense",3.95604406025,1,"8961_c_second","1","passive_s",1,1,10
4,53.69,53.7,2,"The barn barked at the driver.","nonsense",3.1859541554,1,"8961_c_second","1","active_ns",1,1,10
5,64.57,64.58,3,"A song was sung by the cowboy.","sense",3.19153952471,1,"8961_c_second","1","passive_s",1,1,10
6,75.24,75.25,4,"A chicken was asked by a bell.","nonsense",2.54184325089,1,"8961_c_second","1","passive_ns",1,1,10
7,86.91,86.92,1,"The actress watched a show.","sense",2.00988463383,1,"8961_c_second","1","active_s",1,1,10
8,103.03,103.05,2,"The key opened the carrot.","nonsense",1.84580058145,1,"8961_c_second","1","active_ns",1,1,10
9,118.89,118.91,4,"Pizza was used by a book.","nonsense",2.357235258,1,"8961_c_second","1","passive_ns",1,1,10
10,128.92,128.94,1,"A raccoon scratched at the box.","sense",3.17486046455,1,"8961_c_second","1","active_s",1,1,10
11,141.14,141.16,3,"The car was chased by a dog.","sense",2.44260298123,1,"8961_c_second","1","passive_s",1,1,10
12,151.22,151.24,3,"A rope was pulled by the ape.","nonsense",3.53006758866,0,"8961_c_second","1","passive_s",1,0,10
13,161.68,161.69,4,"A horse was peeled by salt.","nonsense",1.94618787482,1,"8961_c_second","1","passive_ns",1,1,10
14,172.84,172.86,2,"A boat raced in the library.","nonsense",1.93922473367,1,"8961_c_second","1","active_ns",1,1,10
15,183.02,183.04,3,"The movie was played by dad.","sense",3.09415393271,1,"8961_c_second","1","passive_s",1,1,10
16,195.2,195.21,4,"The soup was caught by a ring.","nonsense",3.22851770399,1,"8961_c_second","1","passive_ns",1,1,10
17,212.76,212.77,2,"The sock listened to the pig.","nonsense",2.16313577236,1,"8961_c_second","1","active_ns",1,1,10
18,223.41,223.42,1,"A clown let go of a balloon.","sense",2.93805874437,1,"8961_c_second","1","active_s",1,1,10
19,237.03,237.05,4,"The boy was owned by a lamp.","nonsense",2.73802184047,1,"8961_c_second","1","passive_ns",1,1,10
20,248.04,248.06,1,"A falcon grabbed the egg.","sense",4.01671699136,1,"8961_c_second","1","active_s",1,1,10
21,258.46,258.48,3,"The test was read by a teacher.","sense",3.35467174102,1,"8961_c_second","1","passive_s",1,1,10
22,274.9,274.93,1,"The mother carried a cake.","sense",1.64867055093,1,"8961_c_second","1","active_s",1,1,10
23,289.51,289.54,4,"A table was planted by a kid.","nonsense",3.5745494287,1,"8961_c_second","1","passive_ns",1,1,10
24,303.52,303.53,2,"The flag roared at a flower.","nonsense",2.43012203574,1,"8961_c_second","1","active_ns",1,1,10
25,319.75,319.78,1,"A girl kicked the ball.","sense",1.38885802589,1,"8961_c_second","1","active_s",1,1,10
26,329.89,329.91,1,"The baker stirred the spoon.","sense",2.07419658951,1,"8961_c_second","1","active_s",1,1,10
27,343.4,343.41,4,"The door was eaten by a pot.","nonsense",2.8231193039,1,"8961_c_second","1","passive_ns",1,1,10
28,353.98,354,2,"A goat graded the mirror.","nonsense",3.54533568717,1,"8961_c_second","1","active_ns",1,1,10
29,370.82,370.85,3,"Seed was pecked by a hen.",NA,NA,4,"8961_c_second","1","passive_s",1,0,10
30,382.44,382.46,4,"A king was chewed by a tree.","nonsense",2.62027153998,1,"8961_c_second","1","passive_ns",1,1,10
31,392.48,392.49,2,"The banana lost the worm.","nonsense",2.43001614447,1,"8961_c_second","1","active_ns",1,1,10
0,0,0.04,2,"A fence walked to the mother.","nonsense",2.53457863573,1,"8961_c_second","2","active_ns",1,1,10
1,10.72,10.74,3,"The shirt was stained by mud.","sense",2.8992586821,1,"8961_c_second","2","passive_s",1,1,10
2,21.39,21.42,4,"Fire was licked by a banana.","nonsense",2.60930152065,1,"8961_c_second","2","passive_ns",1,1,10
3,38.56,38.57,1,"The banker counted the money.","sense",3.19385332795,1,"8961_c_second","2","active_s",1,1,10
4,54.45,54.47,4,"Pie was raised by the letter.","nonsense",2.5198672566,1,"8961_c_second","2","passive_ns",1,1,10
5,64.83,64.85,1,"The boy cleared off the table.","sense",1.98650479,1,"8961_c_second","2","active_s",1,1,10
6,80.32,80.35,4,"A rope was sold by the frog.","nonsense",2.69787047917,1,"8961_c_second","2","passive_ns",1,1,10
7,90.96,90.98,2,"The snake asked for the father.","nonsense",2.52186536162,1,"8961_c_second","2","active_ns",1,1,10
8,106.1,106.11,2,"A basement won the family.","nonsense",2.41646403767,1,"8961_c_second","2","active_ns",1,1,10
9,116.71,116.74,1,"A tiger scared the zebra.","sense",2.90454020668,1,"8961_c_second","2","active_s",1,1,10
10,131.58,131.6,1,"A bird dropped the worm.","sense",2.01113517811,1,"8961_c_second","2","active_s",1,1,10
11,143.41,143.42,4,"The girl was told by a fork.","nonsense",3.65618053355,1,"8961_c_second","2","passive_ns",1,1,10
12,154.13,154.15,4,"Bread was scratched by a tray.","nonsense",2.80452037182,1,"8961_c_second","2","passive_ns",1,1,10
13,164.48,164.51,3,"The lamp was bought by the sister.","sense",3.14407297331,1,"8961_c_second","2","passive_s",1,1,10
14,182.42,182.43,1,"The uncle put sugar in the tea.","sense",2.51843179773,1,"8961_c_second","2","active_s",1,1,10
15,193.7,193.72,2,"A hen carried the dancer.","nonsense",3.17892423954,1,"8961_c_second","2","active_ns",1,1,10
16,206.11,206.12,4,"A chair was tasted by a frame.","nonsense",1.8624294618,1,"8961_c_second","2","passive_ns",1,1,10
17,223.68,223.71,3,"The show was seen by a child.","sense",3.37214103453,1,"8961_c_second","2","passive_s",1,1,10
18,234.74,234.76,3,"Soup was served by a woman.","sense",1.53016794829,1,"8961_c_second","2","passive_s",1,1,10
19,250.08,250.09,2,"The iron borrowed a teacher.","nonsense",3.17691191032,1,"8961_c_second","2","active_ns",1,1,10
20,260.45,260.48,3,"A cat was saved by a king.","nonsense",2.6667360755,2,"8961_c_second","2","passive_s",1,0,10
20,260.45,260.48,3,"A cat was saved by a king.","sense",7.44276972047,2,"8961_c_second","2","passive_s",0,0,10
21,270.85,270.88,1,"The queen planted a flower.","sense",1.32495066968,1,"8961_c_second","2","active_s",1,1,10
22,280.9,280.93,3,"A rug was rolled by the actor.","nonsense",3.17397895925,0,"8961_c_second","2","passive_s",1,0,10
23,293.63,293.65,2,"The couch sang to the duck.","nonsense",2.01210163349,1,"8961_c_second","2","active_ns",1,1,10
24,304.11,304.13,4,"Pasta was waved by a fish.","nonsense",2.41048829309,1,"8961_c_second","2","passive_ns",1,1,10
25,314.89,314.91,1,"A mouse chewed on the cheese.","sense",2.3402780357,1,"8961_c_second","2","active_s",1,1,10
26,325.02,325.04,3,"A phone was used by a doctor.","sense",2.74542395624,1,"8961_c_second","2","passive_s",1,1,10
27,339.56,339.59,2,"The ear dressed a student.","nonsense",3.26599294006,1,"8961_c_second","2","active_ns",1,1,10
28,350.98,351,1,"A fly entered the house.","sense",2.75206468218,1,"8961_c_second","2","active_s",1,1,10
29,368.12,368.14,4,"A cup was cut by the pillow.","nonsense",4.45735071109,1,"8961_c_second","2","passive_ns",1,1,10
30,380.08,380.11,3,"Pizza was cooked by the man.","sense",2.45527634855,1,"8961_c_second","2","passive_s",1,1,10
31,395.78,395.79,2,"A joke hugged the dragon.","nonsense",3.4149270338,1,"8961_c_second","2","active_ns",1,1,10
0,0,0.03,4,"A hand was built by the ant.","nonsense",3.27480285654,1,"8961_c_second","3","passive_ns",1,1,10
1,10.89,10.9,2,"The bread heard a camel.","nonsense",1.68837859131,1,"8961_c_second","3","active_ns",1,1,10
2,21.08,21.11,3,"Cheese was chewed by a rat.","sense",3.03407486197,1,"8961_c_second","3","passive_s",1,1,10
3,36.88,36.89,2,"The chalk wanted a child.","nonsense",2.89368911746,1,"8961_c_second","3","active_ns",1,1,10
4,50.82,50.84,1,"The dog chased the car.","sense",1.72754176581,1,"8961_c_second","3","active_s",1,1,10
5,61.13,61.15,4,"A couch was saved by a plum.","nonsense",2.54879137761,1,"8961_c_second","3","passive_ns",1,1,10
6,75.94,75.96,3,"The ball was kicked by a girl.","sense",2.02550399107,1,"8961_c_second","3","passive_s",1,1,10
7,87.72,87.75,3,"The sock was worn by a baby.","sense",2.63985352235,1,"8961_c_second","3","passive_s",1,1,10
8,99.72,99.73,4,"A flower was milked by a bear.","nonsense",3.17384224888,1,"8961_c_second","3","passive_ns",1,1,10
9,111.38,111.4,4,"The pig was hugged by a joke.","nonsense",2.88116273354,1,"8961_c_second","3","passive_ns",1,1,10
10,122.22,122.23,1,"A turtle crawled to the water.","sense",2.62517375256,1,"8961_c_second","3","active_s",1,1,10
11,134.13,134.15,2,"The bucket told a horse.","nonsense",2.64937385861,1,"8961_c_second","3","active_ns",1,1,10
12,146.54,146.55,2,"A present picked the raccoon.","nonsense",4.05370860461,1,"8961_c_second","3","active_ns",1,1,10
13,158.49,158.51,3,"A fork was found by the kid.","sense",2.38070716402,1,"8961_c_second","3","passive_s",1,1,10
14,169.83,169.84,1,"A teacher graded a paper.","sense",1.88706498642,1,"8961_c_second","3","active_s",1,1,10
15,179.98,179.99,1,"The doctor used the phone.","sense",2.05146750284,1,"8961_c_second","3","active_s",1,1,10
16,190.27,190.29,2,"A piano planted a brother.","nonsense",2.48998497766,1,"8961_c_second","3","active_ns",1,1,10
17,200.64,200.67,3,"A cake was baked by mom.","sense",2.82808394491,1,"8961_c_second","3","passive_s",1,1,10
18,215.75,215.76,1,"The actor pulled on a rope.","sense",4.10874677684,1,"8961_c_second","3","active_s",1,1,10
19,225.84,225.86,3,"A box was cut by the worker.","sense",3.63591934562,1,"8961_c_second","3","passive_s",1,1,10
20,235.87,235.89,1,"The rabbit jumped in the grass.","sense",2.4615784595,1,"8961_c_second","3","active_s",1,1,10
21,247.77,247.79,2,"A chicken shopped at a movie.","nonsense",1.80717713634,1,"8961_c_second","3","active_ns",1,1,10
22,257.97,257.99,3,"A broom was sold by a farmer.","sense",2.32147680389,1,"8961_c_second","3","passive_s",1,1,10
23,268.09,268.12,3,"The egg was laid by the duck.","sense",2.29521023763,1,"8961_c_second","3","passive_s",1,1,10
24,280.16,280.19,1,"The monkey climbed a tree.","sense",1.48948238925,1,"8961_c_second","3","active_s",1,1,10
25,296.87,296.9,4,"Seed was raised by the rug.","nonsense",3.46834167161,1,"8961_c_second","3","passive_ns",1,1,10
26,312.85,312.87,2,"The apple watched a king.","nonsense",4.14389951709,1,"8961_c_second","3","active_ns",1,1,10
27,330.61,330.64,4,"The bug was cooked by a key.","nonsense",2.81342867235,1,"8961_c_second","3","passive_ns",1,1,10
28,343.48,343.51,1,"A cowgirl caught a snake.","sense",4.5251539177,1,"8961_c_second","3","active_s",1,1,10
29,360.32,360.34,4,"The dragon was won by clay.","nonsense",2.88338328925,1,"8961_c_second","3","passive_ns",1,1,10
30,370.6,370.61,2,"A pillow scratched the fish.","nonsense",3.29956995501,1,"8961_c_second","3","active_ns",1,1,10
31,381.02,381.05,4,"A man was scored by wind.","nonsense",3.48268322153,1,"8961_c_second","3","passive_ns",1,1,10
0,0,0.04,4,"Pasta was waved by a fish.","nonsense",4.03717861945,1,"8963_c_second","1","passive_ns",1,1,10
1,10.89,10.9,2,"A joke hugged the dragon.","nonsense",3.44953232366,1,"8963_c_second","1","active_ns",1,1,10
2,21.08,21.09,3,"A phone was used by a doctor.","sense",2.61090624465,1,"8963_c_second","1","passive_s",1,1,10
3,36.88,36.89,2,"The ear dressed a student.","nonsense",3.10218193643,1,"8963_c_second","1","active_ns",1,1,10
4,50.82,50.83,1,"A fly entered the house.","sense",3.3485313821,1,"8963_c_second","1","active_s",1,1,10
5,61.13,61.15,4,"A cup was cut by the pillow.","nonsense",4.22559254215,1,"8963_c_second","1","passive_ns",1,1,10
6,75.94,75.95,3,"Pizza was cooked by the man.","sense",2.98491139773,1,"8963_c_second","1","passive_s",1,1,10
7,87.72,87.73,3,"The show was seen by a child.","sense",4.22439455739,1,"8963_c_second","1","passive_s",1,1,10
8,99.72,99.74,4,"A chair was tasted by a frame.","nonsense",4.19730358601,1,"8963_c_second","1","passive_ns",1,1,10
9,111.38,111.4,4,"Bread was scratched by a tray.","nonsense",3.41729815715,1,"8963_c_second","1","passive_ns",1,1,10
10,122.22,122.25,1,"A mouse chewed on the cheese.","nonsense",6.63469683123,0,"8963_c_second","1","active_s",1,0,10
11,134.13,134.14,2,"The couch sang to the duck.","nonsense",3.44762629513,1,"8963_c_second","1","active_ns",1,1,10
12,146.54,146.56,2,"The iron borrowed a teacher.","nonsense",4.12926026417,1,"8963_c_second","1","active_ns",1,1,10
13,158.49,158.51,3,"A cat was saved by a king.","sense",7.70530167524,1,"8963_c_second","1","passive_s",1,1,10
14,169.83,169.85,1,"The queen planted a flower.","sense",2.74278453225,1,"8963_c_second","1","active_s",1,1,10
15,179.98,180,1,"The uncle put sugar in the tea.","sense",2.77665407439,1,"8963_c_second","1","active_s",1,1,10
16,190.27,190.28,2,"A basement won the family.","nonsense",4.85257556846,1,"8963_c_second","1","active_ns",1,1,10
17,200.64,200.65,3,"Soup was served by a woman.","sense",2.63355297704,1,"8963_c_second","1","passive_s",1,1,10
18,215.75,215.78,1,"A bird dropped the worm.","sense",3.43709137834,1,"8963_c_second","1","active_s",1,1,10
19,225.84,225.86,3,"A rug was rolled by the actor.","sense",5.24051085042,1,"8963_c_second","1","passive_s",1,1,10
20,235.87,235.89,1,"The boy cleared off the table.","sense",2.21737773305,1,"8963_c_second","1","active_s",1,1,10
21,247.77,247.8,2,"A hen carried the dancer.","nonsense",3.3616981513,1,"8963_c_second","1","active_ns",1,1,10
22,257.97,257.99,3,"The lamp was bought by the sister.","sense",3.21080383118,1,"8963_c_second","1","passive_s",1,1,10
23,268.09,268.11,3,"The shirt was stained by mud.","sense",2.93498048336,1,"8963_c_second","1","passive_s",1,1,10
24,280.16,280.18,1,"A tiger scared the zebra.","sense",4.09488181556,1,"8963_c_second","1","active_s",1,1,10
25,296.87,296.89,4,"The girl was told by a fork.","nonsense",7.30899314359,1,"8963_c_second","1","passive_ns",1,1,10
26,312.85,312.86,2,"A fence walked to the mother.","nonsense",3.41979409044,1,"8963_c_second","1","active_ns",1,1,10
27,330.61,330.62,4,"A rope was sold by the frog.","nonsense",3.26396954147,1,"8963_c_second","1","passive_ns",1,1,10
28,343.48,343.49,1,"The banker counted the money.","sense",4.91790564448,1,"8963_c_second","1","active_s",1,1,10
29,360.32,360.34,4,"Pie was raised by the letter.","nonsense",3.27097411729,1,"8963_c_second","1","passive_ns",1,1,10
30,370.6,370.62,2,"The snake asked for the father.","nonsense",4.48378670656,1,"8963_c_second","1","active_ns",1,1,10
31,381.02,381.04,4,"Fire was licked by a banana.","nonsense",4.89917014268,1,"8963_c_second","1","passive_ns",1,1,10
0,0,0.03,2,"A pillow scratched the fish.","nonsense",2.65195065662,1,"8963_c_second","2","active_ns",1,1,10
1,10.72,10.74,3,"A broom was sold by a farmer.","sense",3.63145808416,1,"8963_c_second","2","passive_s",1,1,10
2,21.39,21.41,4,"The dragon was won by clay.","nonsense",4.18640358416,1,"8963_c_second","2","passive_ns",1,1,10
3,38.56,38.59,1,"The monkey climbed a tree.","sense",2.55981488133,1,"8963_c_second","2","active_s",1,1,10
4,54.45,54.48,4,"A man was scored by wind.",NA,NA,4,"8963_c_second","2","passive_ns",1,0,10
5,64.83,64.84,1,"The rabbit jumped in the grass.","sense",3.45801699542,1,"8963_c_second","2","active_s",1,1,10
6,80.32,80.33,4,"A flower was milked by a bear.","nonsense",4.94285549467,1,"8963_c_second","2","passive_ns",1,1,10
7,90.96,90.98,2,"A chicken shopped at a movie.","nonsense",5.65548139271,1,"8963_c_second","2","active_ns",1,1,10
8,106.1,106.12,2,"The apple watched a king.","nonsense",4.13845732594,1,"8963_c_second","2","active_ns",1,1,10
9,116.71,116.72,1,"The actor pulled on a rope.","sense",4.20844421212,1,"8963_c_second","2","active_s",1,1,10
10,131.58,131.6,1,"A cowgirl caught a snake.","sense",3.75995617399,1,"8963_c_second","2","active_s",1,1,10
11,143.41,143.44,4,"The bug was cooked by a key.","nonsense",5.65004857923,1,"8963_c_second","2","passive_ns",1,1,10
12,154.13,154.14,4,"Seed was raised by the rug.","nonsense",7.00511435183,1,"8963_c_second","2","passive_ns",1,1,10
13,164.48,164.49,3,"A box was cut by the worker.","sense",3.11970680982,1,"8963_c_second","2","passive_s",1,1,10
14,182.42,182.44,1,"The doctor used the phone.","sense",3.28213568442,1,"8963_c_second","2","active_s",1,1,10
15,193.7,193.71,2,"A piano planted a brother.","nonsense",3.57621960736,1,"8963_c_second","2","active_ns",1,1,10
16,206.11,206.13,4,"The pig was hugged by a joke.","nonsense",3.60117498914,1,"8963_c_second","2","passive_ns",1,1,10
17,223.68,223.69,3,"A cake was baked by mom.","sense",6.6926955724,1,"8963_c_second","2","passive_s",1,1,10
18,234.74,234.76,3,"The egg was laid by the duck.","nonsense",5.29744594548,0,"8963_c_second","2","passive_s",1,0,10
19,250.08,250.11,2,"A present picked the raccoon.","nonsense",4.30377408663,1,"8963_c_second","2","active_ns",1,1,10
20,260.45,260.47,3,"A fork was found by the kid.",NA,NA,4,"8963_c_second","2","passive_s",1,0,10
21,270.85,270.87,1,"The dog chased the car.","sense",1.70590975524,1,"8963_c_second","2","active_s",1,1,10
22,280.9,280.92,3,"The sock was worn by a baby.","sense",4.59767191101,1,"8963_c_second","2","passive_s",1,1,10
23,293.63,293.66,2,"The bucket told a horse.","nonsense",3.2482179384,1,"8963_c_second","2","active_ns",1,1,10
24,304.11,304.13,4,"A couch was saved by a plum.","nonsense",4.106867985,1,"8963_c_second","2","passive_ns",1,1,10
25,314.89,314.9,1,"A teacher graded a paper.","sense",3.60375231586,1,"8963_c_second","2","active_s",1,1,10
26,325.02,325.04,3,"The ball was kicked by a girl.","sense",3.17876406062,1,"8963_c_second","2","passive_s",1,1,10
27,339.56,339.57,2,"The chalk wanted a child.","nonsense",2.53980316225,1,"8963_c_second","2","active_ns",1,1,10
28,350.98,351,1,"A turtle crawled to the water.","sense",2.75376276662,1,"8963_c_second","2","active_s",1,1,10
29,368.12,368.14,4,"A hand was built by the ant.","nonsense",4.8149931428,1,"8963_c_second","2","passive_ns",1,1,10
30,380.08,380.09,3,"Cheese was chewed by a rat.","sense",3.79288771619,1,"8963_c_second","2","passive_s",1,1,10
31,395.78,395.8,2,"The bread heard a camel.","nonsense",3.70477814958,1,"8963_c_second","2","active_ns",1,1,10
0,0,0.05,1,"A woman bought a pizza.","sense",1.84665557978,1,"8963_c_second","3","active_s",1,1,10
1,10.16,10.18,2,"The pillow jumped at a bear.","nonsense",4.20461516518,1,"8963_c_second","3","active_ns",1,1,10
2,25.97,25.98,3,"Tea was stirred by the aunt.","sense",4.56735365087,1,"8963_c_second","3","passive_s",1,1,10
3,40.97,40.99,3,"A gift was opened by a boy.","sense",2.30653079496,1,"8963_c_second","3","passive_s",1,1,10
4,53.69,53.72,2,"A game owned the doctor.","sense",5.89031722494,0,"8963_c_second","3","active_ns",1,0,10
5,64.57,64.58,3,"A pig was scared by a fox.","sense",5.05137070872,1,"8963_c_second","3","passive_s",1,1,10
6,75.24,75.27,4,"The dog was raised by a spoon.","nonsense",7.71630519689,1,"8963_c_second","3","passive_ns",1,1,10
7,86.91,86.93,1,"The cattle listened to the bell.","sense",4.73889898404,1,"8963_c_second","3","active_s",1,1,10
