"","TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num","group"
"149",20,260.45,260.46,3,"A barn was built by the uncle.","sense",5.91415095329,1,"0_013","3","passive_s",1,1,1,"A_first"
"150",21,270.85,270.86,1,"The cowboy cooked some pasta.","sense",4.15626311302,1,"0_013","3","active_s",1,1,1,"A_first"
"151",22,280.9,280.92,3,"A snake was caught by a girl.","sense",5.65849113464,1,"0_013","3","passive_s",1,1,1,"A_first"
"152",23,293.63,293.64,2,"The soap tasted the monkey.","nonsense",5.98085594177,1,"0_013","3","active_ns",1,1,1,"A_first"
"153",24,304.11,304.13,4,"A box was walked by a duck.","nonsense",3.72177290916,1,"0_013","3","passive_ns",1,1,1,"A_first"
"154",25,314.89,314.9,1,"A brother opened the present.","sense",4.91955184937,1,"0_013","3","active_s",1,1,1,"A_first"
"155",26,325.02,325.03,3,"Bread was picked by a boy.","nonsense",4.87465286255,0,"0_013","3","passive_s",1,0,1,"A_first"
"156",27,339.56,339.57,2,"The zebra milked the show.","nonsense",4.10258793831,1,"0_013","3","active_ns",1,1,1,"A_first"
"157",28,350.98,350.99,1,"The farmer owned a broom.","sense",4.57770395279,1,"0_013","3","active_s",1,1,1,"A_first"
"158",29,368.12,368.14,4,"A queen was lost by a pen.","nonsense",3.96273112297,1,"0_013","3","passive_ns",1,1,1,"A_first"
"159",30,380.08,380.09,3,"A hill was climbed by the bug.",NA,NA,4,"0_013","3","passive_s",1,0,1,"A_first"
"160",31,395.78,395.8,2,"A pizza dropped the cousin.","nonsense",3.85816383362,1,"0_013","3","active_ns",1,1,1,"A_first"
"161",0,0,0.03,4,"A worm was jumped by a dress.","nonsense",4.02065205574,1,"0_018","1","passive_ns",1,1,1,"A_first"
"162",1,10.89,10.91,2,"A pizza dropped the cousin.","nonsense",3.98078894615,1,"0_018","1","active_ns",1,1,1,"A_first"
"163",2,21.08,21.09,3,"A hill was climbed by the bug.","sense",5.24358797073,1,"0_018","1","passive_s",1,1,1,"A_first"
"164",3,36.88,36.9,2,"The zebra milked the show.","nonsense",4.53552699089,1,"0_018","1","active_ns",1,1,1,"A_first"
"165",4,50.82,50.84,1,"The farmer owned a broom.","sense",4.53788399696,1,"0_018","1","active_s",1,1,1,"A_first"
"166",5,61.13,61.14,4,"A queen was lost by a pen.","nonsense",3.43190908432,1,"0_018","1","passive_ns",1,1,1,"A_first"
"167",6,75.94,75.95,3,"Bread was picked by a boy.","nonsense",3.79142785072,0,"0_018","1","passive_s",1,0,1,"A_first"
"168",7,87.72,87.74,3,"A snake was caught by a girl.","sense",3.65662002563,1,"0_018","1","passive_s",1,1,1,"A_first"
"169",8,99.72,99.72,4,"A box was walked by a duck.","nonsense",4.53963112831,1,"0_018","1","passive_ns",1,1,1,"A_first"
"170",9,111.38,111.4,4,"Meat was watched by an ear.","nonsense",4.750467062,1,"0_018","1","passive_ns",1,1,1,"A_first"
"171",10,122.22,122.23,1,"A brother opened the present.","sense",3.15490102768,1,"0_018","1","active_s",1,1,1,"A_first"
"172",11,134.13,134.14,2,"The soap tasted the monkey.","nonsense",3.91642689705,1,"0_018","1","active_ns",1,1,1,"A_first"
"173",12,146.54,146.54,2,"The seed raised a turtle.","nonsense",5.17779588699,1,"0_018","1","active_ns",1,1,1,"A_first"
"174",13,158.49,158.5,3,"A barn was built by the uncle.","nonsense",4.06108689308,0,"0_018","1","passive_s",1,0,1,"A_first"
"175",14,169.83,169.84,1,"The cowboy cooked some pasta.","nonsense",5.30343294144,0,"0_018","1","active_s",1,0,1,"A_first"
"176",15,179.98,180.01,1,"A sister hugged the dancer.","nonsense",4.88187193871,0,"0_018","1","active_s",1,0,1,"A_first"
"177",16,190.27,190.28,2,"The tiger played a letter.","nonsense",3.88519906998,1,"0_018","1","active_ns",1,1,1,"A_first"
"178",17,200.64,200.65,3,"Water was splashed by a bear.","sense",3.59270787239,1,"0_018","1","passive_s",1,1,1,"A_first"
"179",18,215.75,215.76,1,"The friend borrowed a book.","nonsense",4.89090800285,0,"0_018","1","active_s",1,0,1,"A_first"
"180",19,225.84,225.84,3,"The honey was made by a bee.","sense",3.36252117157,1,"0_018","1","passive_s",1,1,1,"A_first"
"181",20,235.87,235.88,1,"The mother shopped at the store.","sense",3.59943604469,1,"0_018","1","active_s",1,1,1,"A_first"
"182",21,247.77,247.79,2,"A rope listened to the salt.","nonsense",2.90194797516,1,"0_018","1","active_ns",1,1,1,"A_first"
"183",22,257.97,257.97,3,"Money was won by a team.","nonsense",3.75370907784,0,"0_018","1","passive_s",1,0,1,"A_first"
"184",23,268.09,268.09,3,"The door was shut by wind.","nonsense",4.4592628479,0,"0_018","1","passive_s",1,0,1,"A_first"
"185",24,280.16,280.17,1,"A king wished for a horse.","sense",4.41710114479,1,"0_018","1","active_s",1,1,1,"A_first"
"186",25,296.87,296.89,4,"A clown was bought by the hen.","nonsense",5.45291399956,1,"0_018","1","passive_ns",1,1,1,"A_first"
"187",26,312.85,312.86,2,"The lamp wrote to the nurse.","nonsense",5.23516201973,1,"0_018","1","active_ns",1,1,1,"A_first"
"188",27,330.61,330.62,4,"The actor was kicked by cake.","nonsense",2.7543129921,1,"0_018","1","passive_ns",1,1,1,"A_first"
"189",28,343.48,343.49,1,"The clerk asked a question.","sense",4.40786409378,1,"0_018","1","active_s",1,1,1,"A_first"
"190",29,360.32,360.33,4,"A father was spotted by the egg.","nonsense",3.83501791954,1,"0_018","1","passive_ns",1,1,1,"A_first"
"191",30,370.6,370.62,2,"The house chewed on the phone.","nonsense",4.32074308395,1,"0_018","1","active_ns",1,1,1,"A_first"
"192",31,381.02,381.04,4,"The bird was told by the boat.","nonsense",4.86709594727,1,"0_018","1","passive_ns",1,1,1,"A_first"
"193",0,0,0.03,1,"The child peeled the banana.","sense",4.25225996971,1,"0_018","2","active_s",1,1,1,"A_first"
"194",1,10.16,10.17,2,"The store cooked on the grass.","nonsense",4.55999398232,1,"0_018","2","active_ns",1,1,1,"A_first"
"195",2,25.97,25.98,3,"Pie was made by a cousin.","nonsense",4.86490678787,0,"0_018","2","passive_s",1,0,1,"A_first"
"196",3,40.97,40.98,3,"A fence was jumped by a horse.","sense",4.40212607384,1,"0_018","2","passive_s",1,1,1,"A_first"
"197",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",4.73070001602,1,"0_018","2","active_ns",1,1,1,"A_first"
"198",5,64.57,64.58,3,"A joke was told by the queen.","sense",4.29788589478,1,"0_018","2","passive_s",1,1,1,"A_first"
"199",6,75.24,75.25,4,"The woman was pulled by a nut.","nonsense",4.2931201458,1,"0_018","2","passive_ns",1,1,1,"A_first"
"200",7,86.91,86.92,1,"A mom addressed the letter.","sense",6.72798585892,1,"0_018","2","active_s",1,1,1,"A_first"
"201",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",4.09515690804,1,"0_018","2","active_ns",1,1,1,"A_first"
"202",9,118.89,118.9,4,"Iron was chased by the bee.","nonsense",4.95916008949,1,"0_018","2","passive_ns",1,1,1,"A_first"
"203",10,128.92,128.94,1,"The bear tasted the apple.","sense",4.27372217178,1,"0_018","2","active_s",1,1,1,"A_first"
"204",11,141.14,141.16,3,"The ring was owned by a dancer.","nonsense",5.03550195694,0,"0_018","2","passive_s",1,0,1,"A_first"
"205",12,151.22,151.23,3,"The book was read by a friend.","sense",4.6221370697,1,"0_018","2","passive_s",1,1,1,"A_first"
"206",13,161.68,161.7,4,"Sugar was moved by the sock.","nonsense",3.88345098495,1,"0_018","2","passive_ns",1,1,1,"A_first"
"207",14,172.84,172.85,2,"A chicken shopped at a movie.","nonsense",3.78413105011,1,"0_018","2","active_ns",1,1,1,"A_first"
"208",15,183.02,183.03,3,"Clay was rolled by the artist.","sense",6.11369585991,1,"0_018","2","passive_s",1,1,1,"A_first"
"209",16,195.2,195.21,4,"A ball was prepared by glass.","nonsense",6.44170880318,1,"0_018","2","passive_ns",1,1,1,"A_first"
"210",17,212.76,212.77,2,"The money counted the singer.","nonsense",5.88694691658,1,"0_018","2","active_ns",1,1,1,"A_first"
"211",18,223.41,223.43,1,"A nurse helped a student.","sense",2.50257492065,1,"0_018","2","active_s",1,1,1,"A_first"
"212",19,237.03,237.05,4,"A wolf was found by a fan.","nonsense",5.93194890022,1,"0_018","2","passive_ns",1,1,1,"A_first"
"213",20,248.04,248.05,1,"The aunt walked on the boat.","nonsense",4.76977181435,0,"0_018","2","active_s",1,0,1,"A_first"
"214",21,258.46,258.47,3,"Meat was eaten by a lion.","sense",3.94310593605,1,"0_018","2","passive_s",1,1,1,"A_first"
"215",22,274.9,274.91,1,"A driver honked at the walker.","sense",5.74052500725,1,"0_018","2","active_s",1,1,1,"A_first"
"216",23,289.51,289.52,4,"The mouse was graded by a flag.","nonsense",5.06497812271,1,"0_018","2","passive_ns",1,1,1,"A_first"
"217",24,303.52,303.53,2,"The puppy scored a dress.","nonsense",4.17353010178,1,"0_018","2","active_ns",1,1,1,"A_first"
"218",25,319.75,319.77,1,"A tree was planted in dirt.","sense",3.4129960537,1,"0_018","2","active_s",1,1,1,"A_first"
"219",26,329.89,329.9,1,"A family baked some bread.","nonsense",3.9988720417,0,"0_018","2","active_s",1,0,1,"A_first"
"220",27,343.4,343.41,4,"The mat was raced by a fox.","nonsense",6.54967784882,1,"0_018","2","passive_ns",1,1,1,"A_first"
"221",28,353.98,354,2,"A candle sold the question.","nonsense",4.58823490143,1,"0_018","2","active_ns",1,1,1,"A_first"
"222",29,370.82,370.84,3,"The spoon was waved by a cook.","nonsense",4.63744902611,0,"0_018","2","passive_s",1,0,1,"A_first"
"223",30,382.44,382.46,4,"A card was scared by a baby.","nonsense",5.14040994644,1,"0_018","2","passive_ns",1,1,1,"A_first"
"224",31,392.48,392.49,2,"The fork called to a sister.","nonsense",3.51524591446,1,"0_018","2","active_ns",1,1,1,"A_first"
"225",0,0,0.03,2,"A plate stained a kitten.","nonsense",3.31383299828,1,"0_018","3","active_ns",1,1,1,"A_first"
"226",1,10.72,10.74,3,"A wall was marked with paint.","nonsense",4.64974498749,0,"0_018","3","passive_s",1,0,1,"A_first"
"227",2,21.39,21.41,4,"The hill was addressed by soap.","nonsense",5.53932595253,1,"0_018","3","passive_ns",1,1,1,"A_first"
"228",3,38.56,38.57,1,"The baby rolled in the crib.","sense",3.21256899834,1,"0_018","3","active_s",1,1,1,"A_first"
"229",4,54.45,54.46,4,"Dirt was borrowed by the chalk.","nonsense",5.35218405724,1,"0_018","3","passive_ns",1,1,1,"A_first"
"230",5,64.83,64.84,1,"The cattle listened to the bell.","sense",5.20692896843,1,"0_018","3","active_s",1,1,1,"A_first"
"231",6,80.32,80.33,4,"Mud was dressed by air.","nonsense",6.12363576889,1,"0_018","3","passive_ns",1,1,1,"A_first"
"232",7,90.96,90.97,2,"A ring prepared for a potato.","nonsense",4.56416797638,1,"0_018","3","active_ns",1,1,1,"A_first"
"233",8,106.1,106.11,2,"A game owned the doctor.","nonsense",5.02999377251,1,"0_018","3","active_ns",1,1,1,"A_first"
"234",9,116.71,116.72,1,"The sheep escaped from the wolf.","sense",4.41197085381,1,"0_018","3","active_s",1,1,1,"A_first"
"235",10,131.58,131.59,1,"A woman bought a pizza.","sense",2.56458997726,1,"0_018","3","active_s",1,1,1,"A_first"
"236",11,143.41,143.43,4,"The phone was boiled by a rat.","nonsense",5.42469096184,1,"0_018","3","passive_ns",1,1,1,"A_first"
"237",12,154.13,154.15,4,"The dog was raised by a spoon.","nonsense",4.13997817039,1,"0_018","3","passive_ns",1,1,1,"A_first"
"238",13,164.48,164.48,3,"A pig was scared by a fox.","sense",3.37774014473,1,"0_018","3","passive_s",1,1,1,"A_first"
"239",14,182.42,182.43,1,"The chicken ate some seed.","sense",2.9135119915,1,"0_018","3","active_s",1,1,1,"A_first"
"240",15,193.7,193.71,2,"The pillow jumped at a bear.","nonsense",3.97982382774,1,"0_018","3","active_ns",1,1,1,"A_first"
"241",16,206.11,206.12,4,"A song was picked by a cat.","nonsense",4.04910302162,1,"0_018","3","passive_ns",1,1,1,"A_first"
"242",17,223.68,223.69,3,"The grass was moved by wind.","sense",4.39264822006,1,"0_018","3","passive_s",1,1,1,"A_first"
"243",18,234.74,234.75,3,"A gift was opened by a boy.","sense",3.01441979408,1,"0_018","3","passive_s",1,1,1,"A_first"
"244",19,250.08,250.09,2,"The actress chased the sugar.","nonsense",4.73030900955,1,"0_018","3","active_ns",1,1,1,"A_first"
"245",20,260.45,260.46,3,"Tea was stirred by the aunt.","sense",6.14779305458,1,"0_018","3","passive_s",1,1,1,"A_first"
"246",21,270.85,270.86,1,"The father played the movie.","sense",4.26067590714,1,"0_018","3","active_s",1,1,1,"A_first"
"247",22,280.9,280.92,3,"A hand was licked by a puppy.","sense",5.72388601303,1,"0_018","3","passive_s",1,1,1,"A_first"
"248",23,293.63,293.64,2,"The table climbed on a brother.","nonsense",4.50828504562,1,"0_018","3","active_ns",1,1,1,"A_first"
"249",24,304.11,304.13,4,"The mirror was read by a car.","nonsense",8.10701799393,1,"0_018","3","passive_ns",1,1,1,"A_first"
"250",25,314.89,314.9,1,"The worker built the barn.","nonsense",4.80529594421,0,"0_018","3","active_s",1,0,1,"A_first"
"251",26,325.02,325.03,3,"A worm was dropped by the bird.","sense",6.05504608154,1,"0_018","3","passive_s",1,1,1,"A_first"
"252",27,339.56,339.57,2,"The broom grabbed the queen.","nonsense",3.82415103912,1,"0_018","3","active_ns",1,1,1,"A_first"
"253",28,350.98,350.99,1,"The lion roared at the meat.","sense",5.35701107979,1,"0_018","3","active_s",1,1,1,"A_first"
"254",29,368.12,368.14,4,"A test was cooked by a bat.","nonsense",6.78019309044,1,"0_018","3","passive_ns",1,1,1,"A_first"
"255",30,380.08,380.09,3,"The shot was given by a nurse.","sense",3.68561506271,1,"0_018","3","passive_s",1,1,1,"A_first"
"256",31,395.78,395.8,2,"A shirt chopped at the tray.","nonsense",4.55665397644,1,"0_018","3","active_ns",1,1,1,"A_first"
"257",0,0,0.03,4,"A test was cooked by a bat.","nonsense",3.74194121361,1,"0_025","1","passive_ns",1,1,1,"A_first"
"258",0,0,0.03,4,"A test was cooked by a bat.","nonsense",5.38178014755,1,"0_025","1","passive_ns",0,0,1,"A_first"
"259",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",3.00503492355,1,"0_025","1","active_ns",1,1,1,"A_first"
"260",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",3.33693599701,1,"0_025","1","active_ns",0,0,1,"A_first"
"261",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",3.65487289429,1,"0_025","1","active_ns",0,0,1,"A_first"
"262",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",3.98101902008,1,"0_025","1","active_ns",0,0,1,"A_first"
"263",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",4.30602383614,1,"0_025","1","active_ns",0,0,1,"A_first"
"264",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",4.63196086884,1,"0_025","1","active_ns",0,0,1,"A_first"
"265",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",4.95102500916,1,"0_025","1","active_ns",0,0,1,"A_first"
"266",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",5.26892495155,1,"0_025","1","active_ns",0,0,1,"A_first"
"267",2,21.08,21.09,3,"The shot was given by a nurse.","sense",2.59378910065,1,"0_025","1","passive_s",1,1,1,"A_first"
"268",3,36.88,36.9,2,"A shirt chopped at the tray.","sense",5.94875311852,2,"0_025","1","active_ns",1,0,1,"A_first"
"269",3,36.88,36.9,2,"A shirt chopped at the tray.","nonsense",6.10176110268,2,"0_025","1","active_ns",0,0,1,"A_first"
"270",3,36.88,36.9,2,"A shirt chopped at the tray.","sense",6.92673516273,2,"0_025","1","active_ns",0,0,1,"A_first"
"271",3,36.88,36.9,2,"A shirt chopped at the tray.","sense",7.16477108002,2,"0_025","1","active_ns",0,0,1,"A_first"
"272",3,36.88,36.9,2,"A shirt chopped at the tray.","sense",7.45178103447,2,"0_025","1","active_ns",0,0,1,"A_first"
"273",4,50.82,50.84,1,"The lion roared at the meat.","nonsense",2.55499386787,0,"0_025","1","active_s",1,0,1,"A_first"
"274",4,50.82,50.84,1,"The lion roared at the meat.","nonsense",7.57909798622,0,"0_025","1","active_s",0,0,1,"A_first"
"275",5,61.13,61.14,4,"The mirror was read by a car.","nonsense",3.66634893417,1,"0_025","1","passive_ns",1,1,1,"A_first"
"276",6,75.94,75.95,3,"The grass was moved by wind.","nonsense",5.50343894958,2,"0_025","1","passive_s",1,0,1,"A_first"
"277",6,75.94,75.95,3,"The grass was moved by wind.","sense",5.53830003738,2,"0_025","1","passive_s",0,0,1,"A_first"
"278",7,87.72,87.74,3,"A hand was licked by a puppy.","sense",2.42645692825,1,"0_025","1","passive_s",1,1,1,"A_first"
"279",8,99.72,99.73,4,"A song was picked by a cat.","sense",3.72852897644,2,"0_025","1","passive_ns",1,0,1,"A_first"
"280",8,99.72,99.73,4,"A song was picked by a cat.","sense",4.5055129528,2,"0_025","1","passive_ns",0,0,1,"A_first"
"281",8,99.72,99.73,4,"A song was picked by a cat.","nonsense",4.99157190323,2,"0_025","1","passive_ns",0,0,1,"A_first"
"282",8,99.72,99.73,4,"A song was picked by a cat.","sense",5.1705520153,2,"0_025","1","passive_ns",0,0,1,"A_first"
"283",8,99.72,99.73,4,"A song was picked by a cat.","sense",5.65650296211,2,"0_025","1","passive_ns",0,0,1,"A_first"
"284",8,99.72,99.73,4,"A song was picked by a cat.","sense",5.84761095047,2,"0_025","1","passive_ns",0,0,1,"A_first"
"285",9,111.38,111.4,4,"The dog was raised by a spoon.","sense",1.76966619492,2,"0_025","1","passive_ns",1,0,1,"A_first"
"286",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",2.08951807022,2,"0_025","1","passive_ns",0,0,1,"A_first"
"287",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",2.43160915375,2,"0_025","1","passive_ns",0,0,1,"A_first"
"288",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",2.67154812813,2,"0_025","1","passive_ns",0,0,1,"A_first"
"289",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",2.85653710365,2,"0_025","1","passive_ns",0,0,1,"A_first"
"290",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",3.04453396797,2,"0_025","1","passive_ns",0,0,1,"A_first"
"291",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",3.20726203918,2,"0_025","1","passive_ns",0,0,1,"A_first"
"292",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",3.35054898262,2,"0_025","1","passive_ns",0,0,1,"A_first"
"293",10,122.22,122.23,1,"The worker built the barn.","sense",2.08501911163,1,"0_025","1","active_s",1,1,1,"A_first"
"294",10,122.22,122.23,1,"The worker built the barn.","sense",4.24106907845,1,"0_025","1","active_s",0,0,1,"A_first"
"295",11,134.13,134.14,2,"The table climbed on a brother.","nonsense",2.89844298363,1,"0_025","1","active_ns",1,1,1,"A_first"
"296",12,146.54,146.54,2,"A game owned the doctor.","sense",4.42773509026,2,"0_025","1","active_ns",1,0,1,"A_first"
"297",12,146.54,146.54,2,"A game owned the doctor.","nonsense",5.02278614044,2,"0_025","1","active_ns",0,0,1,"A_first"
"298",12,146.54,146.54,2,"A game owned the doctor.","nonsense",5.27181005478,2,"0_025","1","active_ns",0,0,1,"A_first"
"299",12,146.54,146.54,2,"A game owned the doctor.","nonsense",5.48678898811,2,"0_025","1","active_ns",0,0,1,"A_first"
"300",12,146.54,146.54,2,"A game owned the doctor.","nonsense",5.6517739296,2,"0_025","1","active_ns",0,0,1,"A_first"
"301",12,146.54,146.54,2,"A game owned the doctor.","nonsense",5.80174207687,2,"0_025","1","active_ns",0,0,1,"A_first"
"302",12,146.54,146.54,2,"A game owned the doctor.","nonsense",5.98275208473,2,"0_025","1","active_ns",0,0,1,"A_first"
"303",12,146.54,146.54,2,"A game owned the doctor.","nonsense",6.15273809433,2,"0_025","1","active_ns",0,0,1,"A_first"
"304",13,158.49,158.5,3,"Tea was stirred by the aunt.","nonsense",4.58525705338,0,"0_025","1","passive_s",1,0,1,"A_first"
"305",13,158.49,158.5,3,"Tea was stirred by the aunt.","nonsense",5.27926206589,0,"0_025","1","passive_s",0,0,1,"A_first"
"306",14,169.83,169.84,1,"The chicken ate some seed.","sense",2.89168000221,1,"0_025","1","active_s",1,1,1,"A_first"
"307",14,169.83,169.84,1,"The chicken ate some seed.","sense",6.5206489563,1,"0_025","1","active_s",0,0,1,"A_first"
"308",15,179.98,179.99,1,"A woman bought a pizza.","sense",3.7416870594,1,"0_025","1","active_s",1,1,1,"A_first"
"309",16,190.27,190.3,2,"The actress chased the sugar.","nonsense",4.2137389183,1,"0_025","1","active_ns",1,1,1,"A_first"
"310",16,190.27,190.3,2,"The actress chased the sugar.","nonsense",5.55780291557,1,"0_025","1","active_ns",0,0,1,"A_first"
"311",16,190.27,190.3,2,"The actress chased the sugar.","nonsense",5.86979484558,1,"0_025","1","active_ns",0,0,1,"A_first"
"312",16,190.27,190.3,2,"The actress chased the sugar.","nonsense",6.15865087509,1,"0_025","1","active_ns",0,0,1,"A_first"
"313",16,190.27,190.3,2,"The actress chased the sugar.","nonsense",6.47979307175,1,"0_025","1","active_ns",0,0,1,"A_first"
"314",16,190.27,190.3,2,"The actress chased the sugar.","nonsense",6.77679204941,1,"0_025","1","active_ns",0,0,1,"A_first"
"315",17,200.64,200.65,3,"A worm was dropped by the bird.","sense",6.13282799721,1,"0_025","1","passive_s",1,1,1,"A_first"
"316",17,200.64,200.65,3,"A worm was dropped by the bird.","sense",7.86187314987,1,"0_025","1","passive_s",0,0,1,"A_first"
"317",17,200.64,200.65,3,"A worm was dropped by the bird.","sense",8.14577507973,1,"0_025","1","passive_s",0,0,1,"A_first"
"318",18,215.75,215.76,1,"The father played the movie.","sense",1.93288588524,1,"0_025","1","active_s",1,1,1,"A_first"
"319",19,225.84,225.84,3,"A gift was opened by a boy.","nonsense",2.47056007385,2,"0_025","1","passive_s",1,0,1,"A_first"
"320",19,225.84,225.84,3,"A gift was opened by a boy.","sense",2.73662900925,2,"0_025","1","passive_s",0,0,1,"A_first"
"321",19,225.84,225.84,3,"A gift was opened by a boy.","sense",3.3676841259,2,"0_025","1","passive_s",0,0,1,"A_first"
"322",19,225.84,225.84,3,"A gift was opened by a boy.","sense",3.56279802322,2,"0_025","1","passive_s",0,0,1,"A_first"
"323",19,225.84,225.84,3,"A gift was opened by a boy.","sense",7.01090693474,2,"0_025","1","passive_s",0,0,1,"A_first"
"324",20,235.87,235.88,1,"The sheep escaped from the wolf.","sense",2.40654087067,1,"0_025","1","active_s",1,1,1,"A_first"
"325",20,235.87,235.88,1,"The sheep escaped from the wolf.","sense",3.60757803917,1,"0_025","1","active_s",0,0,1,"A_first"
"326",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",3.16497993469,1,"0_025","1","active_ns",1,1,1,"A_first"
"327",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",4.31600189209,1,"0_025","1","active_ns",0,0,1,"A_first"
"328",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",4.64004087448,1,"0_025","1","active_ns",0,0,1,"A_first"
"329",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",4.97607588768,1,"0_025","1","active_ns",0,0,1,"A_first"
"330",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",5.33606696129,1,"0_025","1","active_ns",0,0,1,"A_first"
"331",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",5.62604594231,1,"0_025","1","active_ns",0,0,1,"A_first"
"332",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",5.9710919857,1,"0_025","1","active_ns",0,0,1,"A_first"
"333",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",6.26799488068,1,"0_025","1","active_ns",0,0,1,"A_first"
"334",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",6.52808785439,1,"0_025","1","active_ns",0,0,1,"A_first"
"335",22,257.97,257.99,3,"A pig was scared by a fox.","nonsense",3.55817604065,2,"0_025","1","passive_s",1,0,1,"A_first"
"336",22,257.97,257.99,3,"A pig was scared by a fox.","sense",7.20838785172,2,"0_025","1","passive_s",0,0,1,"A_first"
"337",22,257.97,257.99,3,"A pig was scared by a fox.","sense",7.42429304123,2,"0_025","1","passive_s",0,0,1,"A_first"
"338",22,257.97,257.99,3,"A pig was scared by a fox.","sense",7.60928106308,2,"0_025","1","passive_s",0,0,1,"A_first"
"339",22,257.97,257.99,3,"A pig was scared by a fox.","sense",8.72735786438,2,"0_025","1","passive_s",0,0,1,"A_first"
"340",23,268.09,268.09,3,"A wall was marked with paint.","nonsense",2.91622281075,0,"0_025","1","passive_s",1,0,1,"A_first"
"341",23,268.09,268.09,3,"A wall was marked with paint.","nonsense",4.33916401863,0,"0_025","1","passive_s",0,0,1,"A_first"
"342",24,280.16,280.17,1,"The cattle listened to the bell.","nonsense",6.1991789341,0,"0_025","1","active_s",1,0,1,"A_first"
"343",25,296.87,296.89,4,"The phone was boiled by a rat.","nonsense",3.78295898438,1,"0_025","1","passive_ns",1,1,1,"A_first"
"344",25,296.87,296.89,4,"The phone was boiled by a rat.","nonsense",4.82904601097,1,"0_025","1","passive_ns",0,0,1,"A_first"
"345",26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",5.41926002502,1,"0_025","1","active_ns",1,1,1,"A_first"
"346",26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",5.89828515053,1,"0_025","1","active_ns",0,0,1,"A_first"
"347",26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",6.23533606529,1,"0_025","1","active_ns",0,0,1,"A_first"
"348",26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",6.48637509346,1,"0_025","1","active_ns",0,0,1,"A_first"
"349",26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",6.69928503036,1,"0_025","1","active_ns",0,0,1,"A_first"
"350",26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",6.88731408119,1,"0_025","1","active_ns",0,0,1,"A_first"
"351",26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",7.08134913445,1,"0_025","1","active_ns",0,0,1,"A_first"
"352",27,330.61,330.62,4,"Mud was dressed by air.","nonsense",6.77645397186,1,"0_025","1","passive_ns",1,1,1,"A_first"
"353",28,343.48,343.49,1,"The baby rolled in the crib.",NA,NA,4,"0_025","1","active_s",1,0,1,"A_first"
"354",29,360.32,360.33,4,"Dirt was borrowed by the chalk.","nonsense",4.4801440239,1,"0_025","1","passive_ns",1,1,1,"A_first"
"355",30,370.6,370.6,2,"A plate stained a kitten.","nonsense",3.0834710598,1,"0_025","1","active_ns",1,1,1,"A_first"
"356",30,370.6,370.6,2,"A plate stained a kitten.","nonsense",7.85454082489,1,"0_025","1","active_ns",0,0,1,"A_first"
"357",31,381.02,381.04,4,"The hill was addressed by soap.","nonsense",2.92823886871,1,"0_025","1","passive_ns",1,1,1,"A_first"
"358",31,381.02,381.04,4,"The hill was addressed by soap.","nonsense",4.68926095963,1,"0_025","1","passive_ns",0,0,1,"A_first"
"359",0,0,0.03,4,"Pasta was waved by a fish.","nonsense",4.46213102341,1,"0_040","1","passive_ns",1,1,1,"A_first"
"360",1,10.89,10.91,2,"A joke hugged the dragon.","nonsense",3.19525003433,1,"0_040","1","active_ns",1,1,1,"A_first"
"361",2,21.08,21.09,3,"A phone was used by a doctor.","nonsense",5.37605714798,0,"0_040","1","passive_s",1,0,1,"A_first"
"362",3,36.88,36.9,2,"The ear dressed a student.","nonsense",3.65106797218,1,"0_040","1","active_ns",1,1,1,"A_first"
